phone_id,phone_number,person_id,device_id,carrier,activation_date,status,synthetic_flag
PHONE-003956,+91-SYN-00003956,PERSON-000886,DEVICE-003956,SyntheticTel,2023-01-01,Active,true
PHONE-003957,+91-SYN-00003957,PERSON-000682,DEVICE-003957,SyntheticTel,2023-01-01,Inactive,true
PHONE-003958,+91-SYN-00003958,PERSON-002737,DEVICE-003958,SyntheticTel,2023-01-01,Active,true
PHONE-003959,+91-SYN-00003959,PERSON-001481,DEVICE-003959,SyntheticTel,2023-01-01,Active,true
PHONE-003960,+91-SYN-00003960,PERSON-000032,DEVICE-003960,SyntheticTel,2023-01-01,Active,true
PHONE-003961,+91-SYN-00003961,PERSON-000032,DEVICE-003961,SyntheticTel,2023-01-01,Active,true
PHONE-003962,+91-SYN-00003962,PERSON-002633,DEVICE-003962,SyntheticTel,2023-01-01,Inactive,true
PHONE-003963,+91-SYN-00003963,PERSON-002737,DEVICE-003963,SyntheticTel,2023-01-01,Active,true
PHONE-003964,+91-SYN-00003964,PERSON-001757,DEVICE-003964,SyntheticTel,2023-01-01,Active,true
PHONE-003965,+91-SYN-00003965,PERSON-000792,DEVICE-003965,SyntheticTel,2023-01-01,Active,true
PHONE-003966,+91-SYN-00003966,PERSON-000180,DEVICE-003966,SyntheticTel,2023-01-01,Active,true
PHONE-003967,+91-SYN-00003967,PERSON-002275,DEVICE-003967,SyntheticTel,2023-01-01,Inactive,true
PHONE-003968,+91-SYN-00003968,PERSON-002331,DEVICE-003968,SyntheticTel,2023-01-01,Active,true
PHONE-003969,+91-SYN-00003969,PERSON-000979,DEVICE-003969,SyntheticTel,2023-01-01,Inactive,true
PHONE-003970,+91-SYN-00003970,PERSON-001668,DEVICE-003970,SyntheticTel,2023-01-01,Inactive,true
PHONE-003971,+91-SYN-00003971,PERSON-001668,DEVICE-003971,SyntheticTel,2023-01-01,Active,true
PHONE-003972,+91-SYN-00003972,PERSON-002087,DEVICE-003972,SyntheticTel,2023-01-01,Active,true
PHONE-003973,+91-SYN-00003973,PERSON-002087,DEVICE-003973,SyntheticTel,2023-01-01,Active,true
PHONE-003974,+91-SYN-00003974,PERSON-002499,DEVICE-003974,SyntheticTel,2023-01-01,Active,true
PHONE-003975,+91-SYN-00003975,PERSON-001397,DEVICE-003975,SyntheticTel,2023-01-01,Inactive,true
PHONE-003976,+91-SYN-00003976,PERSON-002689,DEVICE-003976,SyntheticTel,2023-01-01,Inactive,true
PHONE-003977,+91-SYN-00003977,PERSON-001423,DEVICE-003977,SyntheticTel,2023-01-01,Active,true
PHONE-003978,+91-SYN-00003978,PERSON-001664,DEVICE-003978,SyntheticTel,2023-01-01,Active,true
PHONE-003979,+91-SYN-00003979,PERSON-001664,DEVICE-003979,SyntheticTel,2023-01-01,Inactive,true
PHONE-003980,+91-SYN-00003980,PERSON-002675,DEVICE-003980,SyntheticTel,2023-01-01,Active,true
PHONE-003981,+91-SYN-00003981,PERSON-002675,DEVICE-003981,SyntheticTel,2023-01-01,Inactive,true
PHONE-003982,+91-SYN-00003982,PERSON-001315,DEVICE-003982,SyntheticTel,2023-01-01,Active,true
PHONE-003983,+91-SYN-00003983,PERSON-000576,DEVICE-003983,SyntheticTel,2023-01-01,Inactive,true
PHONE-003984,+91-SYN-00003984,PERSON-000576,DEVICE-003984,SyntheticTel,2023-01-01,Active,true
PHONE-003985,+91-SYN-00003985,PERSON-000575,DEVICE-003985,SyntheticTel,2023-01-01,Active,true
PHONE-003986,+91-SYN-00003986,PERSON-000697,DEVICE-003986,SyntheticTel,2023-01-01,Active,true
PHONE-003987,+91-SYN-00003987,PERSON-000697,DEVICE-003987,SyntheticTel,2023-01-01,Inactive,true
PHONE-003988,+91-SYN-00003988,PERSON-000230,DEVICE-003988,SyntheticTel,2023-01-01,Inactive,true
PHONE-003989,+91-SYN-00003989,PERSON-000230,DEVICE-003989,SyntheticTel,2023-01-01,Active,true
PHONE-003990,+91-SYN-00003990,PERSON-002715,DEVICE-003990,SyntheticTel,2023-01-01,Active,true
PHONE-003991,+91-SYN-00003991,PERSON-000499,DEVICE-003991,SyntheticTel,2023-01-01,Active,true
PHONE-003992,+91-SYN-00003992,PERSON-000499,DEVICE-003992,SyntheticTel,2023-01-01,Active,true
PHONE-003993,+91-SYN-00003993,PERSON-000245,DEVICE-003993,SyntheticTel,2023-01-01,Active,true
PHONE-003994,+91-SYN-00003994,PERSON-000943,DEVICE-003994,SyntheticTel,2023-01-01,Inactive,true
PHONE-003995,+91-SYN-00003995,PERSON-001059,DEVICE-003995,SyntheticTel,2023-01-01,Active,true
PHONE-003996,+91-SYN-00003996,PERSON-001059,DEVICE-003996,SyntheticTel,2023-01-01,Active,true
PHONE-003997,+91-SYN-00003997,PERSON-002408,DEVICE-003997,SyntheticTel,2023-01-01,Inactive,true
PHONE-003998,+91-SYN-00003998,PERSON-000374,DEVICE-003998,SyntheticTel,2023-01-01,Inactive,true
PHONE-003999,+91-SYN-00003999,PERSON-002438,DEVICE-003999,SyntheticTel,2023-01-01,Inactive,true
PHONE-004000,+91-SYN-00004000,PERSON-002438,DEVICE-004000,SyntheticTel,2023-01-01,Active,true
PHONE-004001,+91-SYN-00004001,PERSON-001596,DEVICE-004001,SyntheticTel,2023-01-01,Active,true
PHONE-004002,+91-SYN-00004002,PERSON-001596,DEVICE-004002,SyntheticTel,2023-01-01,Active,true
PHONE-004003,+91-SYN-00004003,PERSON-001363,DEVICE-004003,SyntheticTel,2023-01-01,Active,true
PHONE-004004,+91-SYN-00004004,PERSON-002847,DEVICE-004004,SyntheticTel,2023-01-01,Active,true
PHONE-004005,+91-SYN-00004005,PERSON-001480,DEVICE-004005,SyntheticTel,2023-01-01,Active,true
PHONE-004006,+91-SYN-00004006,PERSON-002922,DEVICE-004006,SyntheticTel,2023-01-01,Active,true
PHONE-004007,+91-SYN-00004007,PERSON-002922,DEVICE-004007,SyntheticTel,2023-01-01,Inactive,true
PHONE-004008,+91-SYN-00004008,PERSON-001664,DEVICE-004008,SyntheticTel,2023-01-01,Active,true
PHONE-004009,+91-SYN-00004009,PERSON-002675,DEVICE-004009,SyntheticTel,2023-01-01,Inactive,true
PHONE-004010,+91-SYN-00004010,PERSON-002998,DEVICE-004010,SyntheticTel,2023-01-01,Inactive,true
PHONE-004011,+91-SYN-00004011,PERSON-002835,DEVICE-004011,SyntheticTel,2023-01-01,Active,true
PHONE-004012,+91-SYN-00004012,PERSON-000576,DEVICE-004012,SyntheticTel,2023-01-01,Inactive,true
PHONE-004013,+91-SYN-00004013,PERSON-002757,DEVICE-004013,SyntheticTel,2023-01-01,Inactive,true
PHONE-004014,+91-SYN-00004014,PERSON-000904,DEVICE-004014,SyntheticTel,2023-01-01,Active,true
PHONE-004015,+91-SYN-00004015,PERSON-000106,DEVICE-004015,SyntheticTel,2023-01-01,Active,true
PHONE-004016,+91-SYN-00004016,PERSON-000697,DEVICE-004016,SyntheticTel,2023-01-01,Active,true
PHONE-004017,+91-SYN-00004017,PERSON-000230,DEVICE-004017,SyntheticTel,2023-01-01,Active,true
PHONE-004018,+91-SYN-00004018,PERSON-002821,DEVICE-004018,SyntheticTel,2023-01-01,Inactive,true
PHONE-004019,+91-SYN-00004019,PERSON-002821,DEVICE-004019,SyntheticTel,2023-01-01,Active,true
PHONE-004020,+91-SYN-00004020,PERSON-000540,DEVICE-004020,SyntheticTel,2023-01-01,Active,true
PHONE-004021,+91-SYN-00004021,PERSON-001115,DEVICE-004021,SyntheticTel,2023-01-01,Active,true
PHONE-004022,+91-SYN-00004022,PERSON-001610,DEVICE-004022,SyntheticTel,2023-01-01,Active,true
PHONE-004023,+91-SYN-00004023,PERSON-000267,DEVICE-004023,SyntheticTel,2023-01-01,Active,true
PHONE-004024,+91-SYN-00004024,PERSON-000267,DEVICE-004024,SyntheticTel,2023-01-01,Active,true
PHONE-004025,+91-SYN-00004025,PERSON-000440,DEVICE-004025,SyntheticTel,2023-01-01,Inactive,true
PHONE-004026,+91-SYN-00004026,PERSON-001757,DEVICE-004026,SyntheticTel,2023-01-01,Active,true
PHONE-004027,+91-SYN-00004027,PERSON-000146,DEVICE-004027,SyntheticTel,2023-01-01,Inactive,true
PHONE-004028,+91-SYN-00004028,PERSON-000473,DEVICE-004028,SyntheticTel,2023-01-01,Active,true
PHONE-004029,+91-SYN-00004029,PERSON-000473,DEVICE-004029,SyntheticTel,2023-01-01,Active,true
PHONE-004030,+91-SYN-00004030,PERSON-000047,DEVICE-004030,SyntheticTel,2023-01-01,Active,true
PHONE-004031,+91-SYN-00004031,PERSON-002938,DEVICE-004031,SyntheticTel,2023-01-01,Active,true
PHONE-004032,+91-SYN-00004032,PERSON-000279,DEVICE-004032,SyntheticTel,2023-01-01,Active,true
PHONE-004033,+91-SYN-00004033,PERSON-000279,DEVICE-004033,SyntheticTel,2023-01-01,Active,true
PHONE-004034,+91-SYN-00004034,PERSON-000217,DEVICE-004034,SyntheticTel,2023-01-01,Active,true
PHONE-004035,+91-SYN-00004035,PERSON-002223,DEVICE-004035,SyntheticTel,2023-01-01,Inactive,true
PHONE-004036,+91-SYN-00004036,PERSON-002223,DEVICE-004036,SyntheticTel,2023-01-01,Active,true
PHONE-004037,+91-SYN-00004037,PERSON-001768,DEVICE-004037,SyntheticTel,2023-01-01,Active,true
PHONE-004038,+91-SYN-00004038,PERSON-002205,DEVICE-004038,SyntheticTel,2023-01-01,Active,true
PHONE-004039,+91-SYN-00004039,PERSON-002068,DEVICE-004039,SyntheticTel,2023-01-01,Inactive,true
PHONE-004040,+91-SYN-00004040,PERSON-002964,DEVICE-004040,SyntheticTel,2023-01-01,Active,true
PHONE-004041,+91-SYN-00004041,PERSON-002980,DEVICE-004041,SyntheticTel,2023-01-01,Inactive,true
PHONE-004042,+91-SYN-00004042,PERSON-000092,DEVICE-004042,SyntheticTel,2023-01-01,Active,true
PHONE-004043,+91-SYN-00004043,PERSON-001941,DEVICE-004043,SyntheticTel,2023-01-01,Active,true
PHONE-004044,+91-SYN-00004044,PERSON-002937,DEVICE-004044,SyntheticTel,2023-01-01,Active,true
PHONE-004045,+91-SYN-00004045,PERSON-000808,DEVICE-004045,SyntheticTel,2023-01-01,Inactive,true
PHONE-004046,+91-SYN-00004046,PERSON-000808,DEVICE-004046,SyntheticTel,2023-01-01,Active,true
PHONE-004047,+91-SYN-00004047,PERSON-001059,DEVICE-004047,SyntheticTel,2023-01-01,Active,true
PHONE-004048,+91-SYN-00004048,PERSON-000607,DEVICE-004048,SyntheticTel,2023-01-01,Active,true
PHONE-004049,+91-SYN-00004049,PERSON-000357,DEVICE-004049,SyntheticTel,2023-01-01,Active,true
PHONE-004050,+91-SYN-00004050,PERSON-002770,DEVICE-004050,SyntheticTel,2023-01-01,Inactive,true
PHONE-004051,+91-SYN-00004051,PERSON-001511,DEVICE-004051,SyntheticTel,2023-01-01,Active,true
PHONE-004052,+91-SYN-00004052,PERSON-001511,DEVICE-004052,SyntheticTel,2023-01-01,Active,true
PHONE-004053,+91-SYN-00004053,PERSON-000540,DEVICE-004053,SyntheticTel,2023-01-01,Active,true
PHONE-004054,+91-SYN-00004054,PERSON-001474,DEVICE-004054,SyntheticTel,2023-01-01,Active,true
PHONE-004055,+91-SYN-00004055,PERSON-001115,DEVICE-004055,SyntheticTel,2023-01-01,Active,true
PHONE-004056,+91-SYN-00004056,PERSON-000180,DEVICE-004056,SyntheticTel,2023-01-01,Active,true
PHONE-004057,+91-SYN-00004057,PERSON-001610,DEVICE-004057,SyntheticTel,2023-01-01,Active,true
PHONE-004058,+91-SYN-00004058,PERSON-002900,DEVICE-004058,SyntheticTel,2023-01-01,Active,true
PHONE-004059,+91-SYN-00004059,PERSON-001757,DEVICE-004059,SyntheticTel,2023-01-01,Inactive,true
PHONE-004060,+91-SYN-00004060,PERSON-001334,DEVICE-004060,SyntheticTel,2023-01-01,Active,true
PHONE-004061,+91-SYN-00004061,PERSON-001334,DEVICE-004061,SyntheticTel,2023-01-01,Active,true
PHONE-004062,+91-SYN-00004062,PERSON-000260,DEVICE-004062,SyntheticTel,2023-01-01,Inactive,true
PHONE-004063,+91-SYN-00004063,PERSON-000245,DEVICE-004063,SyntheticTel,2023-01-01,Inactive,true
PHONE-004064,+91-SYN-00004064,PERSON-000245,DEVICE-004064,SyntheticTel,2023-01-01,Active,true
PHONE-004065,+91-SYN-00004065,PERSON-000825,DEVICE-004065,SyntheticTel,2023-01-01,Active,true
PHONE-004066,+91-SYN-00004066,PERSON-000825,DEVICE-004066,SyntheticTel,2023-01-01,Inactive,true
PHONE-004067,+91-SYN-00004067,PERSON-001780,DEVICE-004067,SyntheticTel,2023-01-01,Inactive,true
PHONE-004068,+91-SYN-00004068,PERSON-000943,DEVICE-004068,SyntheticTel,2023-01-01,Active,true
PHONE-004069,+91-SYN-00004069,PERSON-002397,DEVICE-004069,SyntheticTel,2023-01-01,Active,true
PHONE-004070,+91-SYN-00004070,PERSON-002408,DEVICE-004070,SyntheticTel,2023-01-01,Inactive,true
PHONE-004071,+91-SYN-00004071,PERSON-002304,DEVICE-004071,SyntheticTel,2023-01-01,Active,true
PHONE-004072,+91-SYN-00004072,PERSON-001691,DEVICE-004072,SyntheticTel,2023-01-01,Active,true
PHONE-004073,+91-SYN-00004073,PERSON-002675,DEVICE-004073,SyntheticTel,2023-01-01,Inactive,true
PHONE-004074,+91-SYN-00004074,PERSON-001596,DEVICE-004074,SyntheticTel,2023-01-01,Inactive,true
PHONE-004075,+91-SYN-00004075,PERSON-001596,DEVICE-004075,SyntheticTel,2023-01-01,Active,true
PHONE-004076,+91-SYN-00004076,PERSON-001542,DEVICE-004076,SyntheticTel,2023-01-01,Active,true
PHONE-004077,+91-SYN-00004077,PERSON-000611,DEVICE-004077,SyntheticTel,2023-01-01,Active,true
PHONE-004078,+91-SYN-00004078,PERSON-000611,DEVICE-004078,SyntheticTel,2023-01-01,Active,true
PHONE-004079,+91-SYN-00004079,PERSON-000832,DEVICE-004079,SyntheticTel,2023-01-01,Inactive,true
PHONE-004080,+91-SYN-00004080,PERSON-002449,DEVICE-004080,SyntheticTel,2023-01-01,Active,true
PHONE-004081,+91-SYN-00004081,PERSON-002713,DEVICE-004081,SyntheticTel,2023-01-01,Active,true
PHONE-004082,+91-SYN-00004082,PERSON-001480,DEVICE-004082,SyntheticTel,2023-01-01,Active,true
PHONE-004083,+91-SYN-00004083,PERSON-001480,DEVICE-004083,SyntheticTel,2023-01-01,Active,true
PHONE-004084,+91-SYN-00004084,PERSON-002922,DEVICE-004084,SyntheticTel,2023-01-01,Active,true
PHONE-004085,+91-SYN-00004085,PERSON-001180,DEVICE-004085,SyntheticTel,2023-01-01,Inactive,true
PHONE-004086,+91-SYN-00004086,PERSON-002980,DEVICE-004086,SyntheticTel,2023-01-01,Active,true
PHONE-004087,+91-SYN-00004087,PERSON-002887,DEVICE-004087,SyntheticTel,2023-01-01,Active,true
PHONE-004088,+91-SYN-00004088,PERSON-000092,DEVICE-004088,SyntheticTel,2023-01-01,Active,true
PHONE-004089,+91-SYN-00004089,PERSON-000653,DEVICE-004089,SyntheticTel,2023-01-01,Inactive,true
PHONE-004090,+91-SYN-00004090,PERSON-001210,DEVICE-004090,SyntheticTel,2023-01-01,Active,true
PHONE-004091,+91-SYN-00004091,PERSON-000146,DEVICE-004091,SyntheticTel,2023-01-01,Active,true
PHONE-004092,+91-SYN-00004092,PERSON-002240,DEVICE-004092,SyntheticTel,2023-01-01,Inactive,true
PHONE-004093,+91-SYN-00004093,PERSON-001589,DEVICE-004093,SyntheticTel,2023-01-01,Active,true
PHONE-004094,+91-SYN-00004094,PERSON-001670,DEVICE-004094,SyntheticTel,2023-01-01,Active,true
PHONE-004095,+91-SYN-00004095,PERSON-000081,DEVICE-004095,SyntheticTel,2023-01-01,Active,true
PHONE-004096,+91-SYN-00004096,PERSON-001259,DEVICE-004096,SyntheticTel,2023-01-01,Active,true
PHONE-004097,+91-SYN-00004097,PERSON-000850,DEVICE-004097,SyntheticTel,2023-01-01,Inactive,true
PHONE-004098,+91-SYN-00004098,PERSON-001861,DEVICE-004098,SyntheticTel,2023-01-01,Active,true
PHONE-004099,+91-SYN-00004099,PERSON-001861,DEVICE-004099,SyntheticTel,2023-01-01,Active,true
PHONE-004100,+91-SYN-00004100,PERSON-002574,DEVICE-004100,SyntheticTel,2023-01-01,Active,true
PHONE-004101,+91-SYN-00004101,PERSON-002574,DEVICE-004101,SyntheticTel,2023-01-01,Active,true
PHONE-004102,+91-SYN-00004102,PERSON-000863,DEVICE-004102,SyntheticTel,2023-01-01,Active,true
PHONE-004103,+91-SYN-00004103,PERSON-000063,DEVICE-004103,SyntheticTel,2023-01-01,Active,true
PHONE-004104,+91-SYN-00004104,PERSON-002757,DEVICE-004104,SyntheticTel,2023-01-01,Inactive,true
PHONE-004105,+91-SYN-00004105,PERSON-001337,DEVICE-004105,SyntheticTel,2023-01-01,Active,true
PHONE-004106,+91-SYN-00004106,PERSON-002428,DEVICE-004106,SyntheticTel,2023-01-01,Inactive,true
PHONE-004107,+91-SYN-00004107,PERSON-002845,DEVICE-004107,SyntheticTel,2023-01-01,Active,true
PHONE-004108,+91-SYN-00004108,PERSON-001478,DEVICE-004108,SyntheticTel,2023-01-01,Active,true
PHONE-004109,+91-SYN-00004109,PERSON-001955,DEVICE-004109,SyntheticTel,2023-01-01,Active,true
PHONE-004110,+91-SYN-00004110,PERSON-000710,DEVICE-004110,SyntheticTel,2023-01-01,Active,true
PHONE-004111,+91-SYN-00004111,PERSON-002444,DEVICE-004111,SyntheticTel,2023-01-01,Active,true
PHONE-004112,+91-SYN-00004112,PERSON-000499,DEVICE-004112,SyntheticTel,2023-01-01,Active,true
PHONE-004113,+91-SYN-00004113,PERSON-000245,DEVICE-004113,SyntheticTel,2023-01-01,Active,true
PHONE-004114,+91-SYN-00004114,PERSON-002449,DEVICE-004114,SyntheticTel,2023-01-01,Active,true
PHONE-004115,+91-SYN-00004115,PERSON-002397,DEVICE-004115,SyntheticTel,2023-01-01,Active,true
PHONE-004116,+91-SYN-00004116,PERSON-001578,DEVICE-004116,SyntheticTel,2023-01-01,Active,true
PHONE-004117,+91-SYN-00004117,PERSON-001691,DEVICE-004117,SyntheticTel,2023-01-01,Active,true
PHONE-004118,+91-SYN-00004118,PERSON-001691,DEVICE-004118,SyntheticTel,2023-01-01,Active,true
PHONE-004119,+91-SYN-00004119,PERSON-001029,DEVICE-004119,SyntheticTel,2023-01-01,Inactive,true
PHONE-004120,+91-SYN-00004120,PERSON-000081,DEVICE-004120,SyntheticTel,2023-01-01,Inactive,true
PHONE-004121,+91-SYN-00004121,PERSON-001259,DEVICE-004121,SyntheticTel,2023-01-01,Inactive,true
PHONE-004122,+91-SYN-00004122,PERSON-000850,DEVICE-004122,SyntheticTel,2023-01-01,Active,true
PHONE-004123,+91-SYN-00004123,PERSON-000850,DEVICE-004123,SyntheticTel,2023-01-01,Active,true
PHONE-004124,+91-SYN-00004124,PERSON-001861,DEVICE-004124,SyntheticTel,2023-01-01,Inactive,true
PHONE-004125,+91-SYN-00004125,PERSON-002920,DEVICE-004125,SyntheticTel,2023-01-01,Active,true
PHONE-004126,+91-SYN-00004126,PERSON-002574,DEVICE-004126,SyntheticTel,2023-01-01,Inactive,true
PHONE-004127,+91-SYN-00004127,PERSON-000063,DEVICE-004127,SyntheticTel,2023-01-01,Active,true
PHONE-004128,+91-SYN-00004128,PERSON-000063,DEVICE-004128,SyntheticTel,2023-01-01,Active,true
PHONE-004129,+91-SYN-00004129,PERSON-002757,DEVICE-004129,SyntheticTel,2023-01-01,Active,true
PHONE-004130,+91-SYN-00004130,PERSON-001589,DEVICE-004130,SyntheticTel,2023-01-01,Active,true
PHONE-004131,+91-SYN-00004131,PERSON-001542,DEVICE-004131,SyntheticTel,2023-01-01,Active,true
PHONE-004132,+91-SYN-00004132,PERSON-001596,DEVICE-004132,SyntheticTel,2023-01-01,Active,true
PHONE-004133,+91-SYN-00004133,PERSON-001363,DEVICE-004133,SyntheticTel,2023-01-01,Active,true
PHONE-004134,+91-SYN-00004134,PERSON-000060,DEVICE-004134,SyntheticTel,2023-01-01,Inactive,true
PHONE-004135,+91-SYN-00004135,PERSON-000060,DEVICE-004135,SyntheticTel,2023-01-01,Active,true
PHONE-004136,+91-SYN-00004136,PERSON-000497,DEVICE-004136,SyntheticTel,2023-01-01,Active,true
PHONE-004137,+91-SYN-00004137,PERSON-000647,DEVICE-004137,SyntheticTel,2023-01-01,Inactive,true
PHONE-004138,+91-SYN-00004138,PERSON-000081,DEVICE-004138,SyntheticTel,2023-01-01,Inactive,true
PHONE-004139,+91-SYN-00004139,PERSON-001259,DEVICE-004139,SyntheticTel,2023-01-01,Inactive,true
PHONE-004140,+91-SYN-00004140,PERSON-000850,DEVICE-004140,SyntheticTel,2023-01-01,Inactive,true
PHONE-004141,+91-SYN-00004141,PERSON-002574,DEVICE-004141,SyntheticTel,2023-01-01,Active,true
PHONE-004142,+91-SYN-00004142,PERSON-000863,DEVICE-004142,SyntheticTel,2023-01-01,Inactive,true
PHONE-004143,+91-SYN-00004143,PERSON-000863,DEVICE-004143,SyntheticTel,2023-01-01,Active,true
PHONE-004144,+91-SYN-00004144,PERSON-000063,DEVICE-004144,SyntheticTel,2023-01-01,Active,true
PHONE-004145,+91-SYN-00004145,PERSON-002757,DEVICE-004145,SyntheticTel,2023-01-01,Active,true
PHONE-004146,+91-SYN-00004146,PERSON-001589,DEVICE-004146,SyntheticTel,2023-01-01,Active,true
PHONE-004147,+91-SYN-00004147,PERSON-002136,DEVICE-004147,SyntheticTel,2023-01-01,Active,true
PHONE-004148,+91-SYN-00004148,PERSON-002558,DEVICE-004148,SyntheticTel,2023-01-01,Active,true
PHONE-004149,+91-SYN-00004149,PERSON-002558,DEVICE-004149,SyntheticTel,2023-01-01,Active,true
PHONE-004150,+91-SYN-00004150,PERSON-000717,DEVICE-004150,SyntheticTel,2023-01-01,Active,true
PHONE-004151,+91-SYN-00004151,PERSON-000717,DEVICE-004151,SyntheticTel,2023-01-01,Active,true
PHONE-004152,+91-SYN-00004152,PERSON-000580,DEVICE-004152,SyntheticTel,2023-01-01,Active,true
PHONE-004153,+91-SYN-00004153,PERSON-000580,DEVICE-004153,SyntheticTel,2023-01-01,Active,true
PHONE-004154,+91-SYN-00004154,PERSON-001182,DEVICE-004154,SyntheticTel,2023-01-01,Active,true
PHONE-004155,+91-SYN-00004155,PERSON-002004,DEVICE-004155,SyntheticTel,2023-01-01,Active,true
PHONE-004156,+91-SYN-00004156,PERSON-002499,DEVICE-004156,SyntheticTel,2023-01-01,Active,true
PHONE-004157,+91-SYN-00004157,PERSON-002499,DEVICE-004157,SyntheticTel,2023-01-01,Active,true
PHONE-004158,+91-SYN-00004158,PERSON-000230,DEVICE-004158,SyntheticTel,2023-01-01,Active,true
PHONE-004159,+91-SYN-00004159,PERSON-001107,DEVICE-004159,SyntheticTel,2023-01-01,Inactive,true
PHONE-004160,+91-SYN-00004160,PERSON-002675,DEVICE-004160,SyntheticTel,2023-01-01,Active,true
PHONE-004161,+91-SYN-00004161,PERSON-002675,DEVICE-004161,SyntheticTel,2023-01-01,Inactive,true
PHONE-004162,+91-SYN-00004162,PERSON-002998,DEVICE-004162,SyntheticTel,2023-01-01,Active,true
PHONE-004163,+91-SYN-00004163,PERSON-000948,DEVICE-004163,SyntheticTel,2023-01-01,Active,true
PHONE-004164,+91-SYN-00004164,PERSON-000948,DEVICE-004164,SyntheticTel,2023-01-01,Active,true
PHONE-004165,+91-SYN-00004165,PERSON-001315,DEVICE-004165,SyntheticTel,2023-01-01,Inactive,true
PHONE-004166,+91-SYN-00004166,PERSON-000576,DEVICE-004166,SyntheticTel,2023-01-01,Active,true
PHONE-004167,+91-SYN-00004167,PERSON-000106,DEVICE-004167,SyntheticTel,2023-01-01,Active,true
PHONE-004168,+91-SYN-00004168,PERSON-002715,DEVICE-004168,SyntheticTel,2023-01-01,Inactive,true
PHONE-004169,+91-SYN-00004169,PERSON-002715,DEVICE-004169,SyntheticTel,2023-01-01,Active,true
PHONE-004170,+91-SYN-00004170,PERSON-001262,DEVICE-004170,SyntheticTel,2023-01-01,Inactive,true
PHONE-004171,+91-SYN-00004171,PERSON-000267,DEVICE-004171,SyntheticTel,2023-01-01,Inactive,true
PHONE-004172,+91-SYN-00004172,PERSON-000267,DEVICE-004172,SyntheticTel,2023-01-01,Active,true
PHONE-004173,+91-SYN-00004173,PERSON-001258,DEVICE-004173,SyntheticTel,2023-01-01,Active,true
PHONE-004174,+91-SYN-00004174,PERSON-002900,DEVICE-004174,SyntheticTel,2023-01-01,Inactive,true
PHONE-004175,+91-SYN-00004175,PERSON-001757,DEVICE-004175,SyntheticTel,2023-01-01,Active,true
PHONE-004176,+91-SYN-00004176,PERSON-001172,DEVICE-004176,SyntheticTel,2023-01-01,Active,true
PHONE-004177,+91-SYN-00004177,PERSON-000181,DEVICE-004177,SyntheticTel,2023-01-01,Active,true
PHONE-004178,+91-SYN-00004178,PERSON-000423,DEVICE-004178,SyntheticTel,2023-01-01,Active,true
PHONE-004179,+91-SYN-00004179,PERSON-000423,DEVICE-004179,SyntheticTel,2023-01-01,Active,true
PHONE-004180,+91-SYN-00004180,PERSON-002150,DEVICE-004180,SyntheticTel,2023-01-01,Inactive,true
PHONE-004181,+91-SYN-00004181,PERSON-000991,DEVICE-004181,SyntheticTel,2023-01-01,Inactive,true
PHONE-004182,+91-SYN-00004182,PERSON-000032,DEVICE-004182,SyntheticTel,2023-01-01,Active,true
PHONE-004183,+91-SYN-00004183,PERSON-002944,DEVICE-004183,SyntheticTel,2023-01-01,Active,true
PHONE-004184,+91-SYN-00004184,PERSON-001301,DEVICE-004184,SyntheticTel,2023-01-01,Active,true
PHONE-004185,+91-SYN-00004185,PERSON-002558,DEVICE-004185,SyntheticTel,2023-01-01,Active,true
