evidence_id,evidence_type,title,source,collection_date,file_reference,hash,status,case_id
E02434,Identity,Identity Record for Arjun Naik,Field Collection,2025-08-17,CASEFILE-E02434,SHA256_30EDF50C2D635D53,Verified,C0237
E02435,Identity,Identity Record for Harsh Patil,Field Collection,2025-07-20,CASEFILE-E02435,SHA256_655BC64D166EA920,Verified,C0237
E02436,OSINT,Alias Record for Harsh Patil,Field Collection,2025-07-03,CASEFILE-E02436,SHA256_14152F7632166D43,Review,C0237
E02437,Identity,Identity Record for Trisha Singh,Case Records,2025-07-03,CASEFILE-E02437,SHA256_DFAE4B735C7D84CF,Review,C0237
E02438,Vehicle,Vehicle Record - Manav Mehta,Telecom Records,2025-08-20,CASEFILE-E02438,SHA256_7B94AD58953B52BF,Verified,C0237
E02439,Vehicle,Vehicle Record - Saurabh Nair,Field Collection,2025-08-10,CASEFILE-E02439,SHA256_FBEAF4AE4562E80D,Verified,C0237
E02440,Identity,Identity Record for Avni Ghosh,Financial Records,2025-02-25,CASEFILE-E02440,SHA256_E0ED28EE8F9E64B9,Verified,C0238
E02441,Identity,Identity Record for Sameer Joshi,Field Collection,2025-02-02,CASEFILE-E02441,SHA256_0E82B24DA5733A4D,Verified,C0238
E02442,Identity,Identity Record for Dhruv Mishra,Telecom Records,2025-05-02,CASEFILE-E02442,SHA256_CAF4D582364DB132,Verified,C0238
E02443,Identity,Identity Record for Aarav Das,Field Collection,2025-02-04,CASEFILE-E02443,SHA256_291669E799BEE663,Verified,C0238
E02444,OSINT,Alias Record for Siddharth Ghosh,Field Collection,2025-02-25,CASEFILE-E02444,SHA256_84159016880D13EE,Verified,C0238
E02445,Identity,Identity Record for Riya Patil,Field Collection,2025-08-10,CASEFILE-E02445,SHA256_F65789E1D5E1C0F0,Verified,C0238
E02446,Identity,Identity Record for Vanya Kulkarni,Telecom Records,2025-06-22,CASEFILE-E02446,SHA256_19753FB5A2CFEB25,Verified,C0238
E02447,Identity,Identity Record for Meera Das,Telecom Records,2025-08-12,CASEFILE-E02447,SHA256_5A80A41182413911,Verified,C0238
E02448,Identity,Identity Record for Isha Desai,Telecom Records,2025-07-25,CASEFILE-E02448,SHA256_205AF3446AB42B66,Verified,C0238
E02449,OSINT,Alias Record for Manav Desai,Field Collection,2025-12-23,CASEFILE-E02449,SHA256_26B52B40AF06394D,Review,C0238
E02450,Vehicle,Vehicle Record - Aarav Mehta,Case Records,2025-06-26,CASEFILE-E02450,SHA256_7990CFB3EB367C4C,Verified,C0238
E02451,Vehicle,Vehicle Record - Ritesh Kulkarni,Financial Records,2025-08-04,CASEFILE-E02451,SHA256_FF6CEF348E7037F5,Verified,C0238
E02452,Vehicle,Vehicle Record - Akash Rao,Field Collection,2025-12-21,CASEFILE-E02452,SHA256_AC5206E0D6E5E4C5,Verified,C0238
E02453,Identity,Identity Record for Dhruv Menon,Field Collection,2025-04-21,CASEFILE-E02453,SHA256_50F1678F88AF4566,Verified,C0239
E02454,Identity,Identity Record for Sana Joshi,Field Collection,2025-02-24,CASEFILE-E02454,SHA256_4F5D4872E4E33AA4,Verified,C0239
E02455,Identity,Identity Record for Mahi Jadhav,Field Collection,2025-03-26,CASEFILE-E02455,SHA256_146E6839E586F016,Verified,C0239
E02456,Identity,Identity Record for Mahi Jadhav,Case Records,2025-12-22,CASEFILE-E02456,SHA256_52579AC73C18A43A,Review,C0239
E02457,Identity,Identity Record for Tara Das,Financial Records,2025-08-25,CASEFILE-E02457,SHA256_67FFD96D3C4BB868,Verified,C0239
E02458,OSINT,Alias Record for Rohan Chavan,Field Collection,2025-04-27,CASEFILE-E02458,SHA256_2DF93C4E45E126D6,Verified,C0239
E02459,Identity,Identity Record for Rhea Patil,Telecom Records,2025-01-18,CASEFILE-E02459,SHA256_1308F18C22BD4F39,Review,C0239
E02460,Identity,Identity Record for Meera Sethi,Financial Records,2025-07-22,CASEFILE-E02460,SHA256_368FC18EEAAF25EC,Review,C0239
E02461,Identity,Identity Record for Shreya Kulkarni,Case Records,2025-07-13,CASEFILE-E02461,SHA256_2E1FC72F0BDA126C,Verified,C0239
E02462,Identity,Identity Record for Simran Mehta,Financial Records,2025-06-15,CASEFILE-E02462,SHA256_BAA0D7DC0A9EAA61,Verified,C0239
E02463,Identity,Identity Record for Rohan Bhat,Case Records,2025-03-09,CASEFILE-E02463,SHA256_66AD1B24BB475BCE,Verified,C0239
E02464,Identity,Identity Record for Rohan Bhat,Financial Records,2025-06-23,CASEFILE-E02464,SHA256_C354D9944E02CC05,Verified,C0239
E02465,Identity,Identity Record for Avni Khan,Field Collection,2025-04-03,CASEFILE-E02465,SHA256_0BA7278981CCF4D0,Verified,C0239
E02466,Identity,Identity Record for Arnav Menon,Case Records,2025-08-16,CASEFILE-E02466,SHA256_F90B23BE77BBF039,Verified,C0239
E02467,Identity,Identity Record for Dhruv Singh,Field Collection,2025-09-12,CASEFILE-E02467,SHA256_4E69C235B6B770AA,Verified,C0239
E02468,Identity,Identity Record for Ritesh Ghosh,Financial Records,2025-01-27,CASEFILE-E02468,SHA256_B972BFEBE4C48F7D,Verified,C0239
E02469,Identity,Identity Record for Pooja Sethi,Telecom Records,2025-03-31,CASEFILE-E02469,SHA256_EB14F85E0481077E,Verified,C0239
E02470,Identity,Identity Record for Aditya Shah,Telecom Records,2025-02-14,CASEFILE-E02470,SHA256_369402C1D8C44A3E,Verified,C0239
E02471,Vehicle,Vehicle Record - Arnav Menon,Telecom Records,2025-03-26,CASEFILE-E02471,SHA256_A8ED609DA5732E00,Verified,C0239
E02472,Vehicle,Vehicle Record - Harsh Ghosh,Case Records,2025-08-14,CASEFILE-E02472,SHA256_5BCC6887E40EC374,Review,C0239
E02473,Identity,Identity Record for Aniket Shetty,Telecom Records,2025-03-26,CASEFILE-E02473,SHA256_4CAE31AD5EC4AB77,Verified,C0240
E02474,Identity,Identity Record for Tanvi Chavan,Case Records,2025-08-30,CASEFILE-E02474,SHA256_80CEEBEC313F4A15,Verified,C0241
E02475,Identity,Identity Record for Tanvi Chavan,Case Records,2025-07-19,CASEFILE-E02475,SHA256_D68EA1157942244A,Verified,C0241
E02476,Identity,Identity Record for Tanvi Gupta,Field Collection,2025-08-29,CASEFILE-E02476,SHA256_C54DCE6779D837DD,Verified,C0241
E02477,Identity,Identity Record for Aman Bansal,Telecom Records,2025-07-15,CASEFILE-E02477,SHA256_FA7CFFB5C4854943,Review,C0241
E02478,OSINT,Alias Record for Ananya Patil,Financial Records,2025-06-28,CASEFILE-E02478,SHA256_7EEA2B3B6F811F17,Verified,C0241
E02479,OSINT,Alias Record for Tanvi Rao,Field Collection,2025-06-25,CASEFILE-E02479,SHA256_C3450A771F409495,Verified,C0241
E02480,Vehicle,Vehicle Record - Tanvi Rao,Case Records,2025-06-17,CASEFILE-E02480,SHA256_B2D07DD5CAF1CC98,Verified,C0241
E02481,Identity,Identity Record for Akash Desai,Financial Records,2025-08-26,CASEFILE-E02481,SHA256_382A403D4D841988,Verified,C0242
E02482,Identity,Identity Record for Manav Desai,Financial Records,2025-07-11,CASEFILE-E02482,SHA256_8FD5CCC807244A0A,Verified,C0242
E02483,Identity,Identity Record for Neha Mehta,Case Records,2025-06-27,CASEFILE-E02483,SHA256_A14BF496E5FEAF2C,Review,C0242
E02484,Identity,Identity Record for Vanya Menon,Financial Records,2025-05-03,CASEFILE-E02484,SHA256_BD5B372A54049BF7,Verified,C0242
E02485,Identity,Identity Record for Sameer Thakur,Financial Records,2025-04-09,CASEFILE-E02485,SHA256_069397CBB8C1F757,Verified,C0242
E02486,Identity,Identity Record for Arjun Bhat,Field Collection,2025-08-02,CASEFILE-E02486,SHA256_529FF148AFBEE9BF,Verified,C0242
E02487,OSINT,Alias Record for Arjun Bhat,Telecom Records,2025-12-15,CASEFILE-E02487,SHA256_852B58988284A1FA,Verified,C0242
E02488,Identity,Identity Record for Dev Desai,Telecom Records,2025-02-01,CASEFILE-E02488,SHA256_763C1ACCC1E15465,Verified,C0242
E02489,Identity,Identity Record for Dev Desai,Financial Records,2025-12-20,CASEFILE-E02489,SHA256_CEFA724DC75CB33F,Verified,C0242
E02490,Identity,Identity Record for Pallavi Verma,Field Collection,2025-07-05,CASEFILE-E02490,SHA256_38EC3FA144EB138B,Verified,C0242
E02491,Identity,Identity Record for Harsh Patil,Financial Records,2025-08-23,CASEFILE-E02491,SHA256_0F5047AE6BF79F2C,Verified,C0242
E02492,Identity,Identity Record for Nikhil Shetty,Financial Records,2025-02-21,CASEFILE-E02492,SHA256_8AFF264E568FCEC8,Verified,C0242
E02493,OSINT,Alias Record for Nikhil Shetty,Case Records,2025-08-25,CASEFILE-E02493,SHA256_75E40ED863BD47FD,Verified,C0242
E02494,Identity,Identity Record for Rhea Kulkarni,Telecom Records,2025-03-27,CASEFILE-E02494,SHA256_0F59BA3B435BECE0,Verified,C0242
E02495,Identity,Identity Record for Simran Gupta,Telecom Records,2025-08-14,CASEFILE-E02495,SHA256_AD19EB4C477A15D7,Review,C0242
E02496,OSINT,Alias Record for Simran Gupta,Case Records,2025-07-04,CASEFILE-E02496,SHA256_AF8A652E0A6144B9,Verified,C0242
E02497,Vehicle,Vehicle Record - Avni Saxena,Financial Records,2025-03-04,CASEFILE-E02497,SHA256_E6457605A59C6835,Verified,C0242
E02498,Identity,Identity Record for Kunal Kulkarni,Financial Records,2025-02-26,CASEFILE-E02498,SHA256_26DFFD228D384CF9,Review,C0243
E02499,Identity,Identity Record for Kunal Kulkarni,Field Collection,2025-07-22,CASEFILE-E02499,SHA256_7F8893F90898FBF0,Verified,C0243
E02500,Identity,Identity Record for Rohan Rao,Financial Records,2025-01-29,CASEFILE-E02500,SHA256_24B51781AAF7B5C9,Verified,C0243
E02501,Identity,Identity Record for Shreya Joshi,Case Records,2025-07-26,CASEFILE-E02501,SHA256_3D66926B61C955C4,Verified,C0243
E02502,Identity,Identity Record for Diya Bansal,Telecom Records,2025-02-08,CASEFILE-E02502,SHA256_CAE0C27F88FF1672,Verified,C0243
E02503,Identity,Identity Record for Diya Bansal,Case Records,2025-04-02,CASEFILE-E02503,SHA256_D6FEAC23EB12E275,Verified,C0243
E02504,Identity,Identity Record for Harsh Joshi,Field Collection,2025-08-19,CASEFILE-E02504,SHA256_8D0B0376FB311931,Verified,C0244
E02505,Identity,Identity Record for Aditi Sethi,Telecom Records,2025-07-01,CASEFILE-E02505,SHA256_9A401101BA90BB3D,Verified,C0244
E02506,Identity,Identity Record for Aditya Verma,Telecom Records,2025-08-13,CASEFILE-E02506,SHA256_E6D3BE97E1C1A482,Verified,C0244
E02507,Identity,Identity Record for Ishita Singh,Case Records,2025-08-01,CASEFILE-E02507,SHA256_1BEEBECF15926E66,Review,C0244
E02508,Identity,Identity Record for Diya Patil,Case Records,2025-04-16,CASEFILE-E02508,SHA256_037983CF53A86AC1,Review,C0244
E02509,Identity,Identity Record for Kiara Kulkarni,Case Records,2025-08-13,CASEFILE-E02509,SHA256_A9231BFCD2818334,Review,C0244
E02510,Identity,Identity Record for Rhea Mishra,Case Records,2025-04-16,CASEFILE-E02510,SHA256_F3C0D2F94288386A,Verified,C0244
E02511,Identity,Identity Record for Vanya Bansal,Telecom Records,2025-04-23,CASEFILE-E02511,SHA256_F5174D8D5E651190,Verified,C0244
E02512,Identity,Identity Record for Arnav Thakur,Financial Records,2025-04-28,CASEFILE-E02512,SHA256_E626B1A385162C69,Verified,C0244
E02513,Identity,Identity Record for Pallavi Bhat,Financial Records,2025-07-08,CASEFILE-E02513,SHA256_68C90A3E30E6829E,Review,C0244
E02514,Identity,Identity Record for Ishaan Mishra,Financial Records,2025-07-06,CASEFILE-E02514,SHA256_08C03D37F6981AD6,Verified,C0244
E02515,Identity,Identity Record for Riya Das,Financial Records,2025-05-12,CASEFILE-E02515,SHA256_37FC32058FABF173,Verified,C0244
E02516,Identity,Identity Record for Anushka Desai,Telecom Records,2025-08-17,CASEFILE-E02516,SHA256_42A623E000193802,Review,C0244
E02517,Identity,Identity Record for Anushka Shetty,Financial Records,2025-06-20,CASEFILE-E02517,SHA256_2D69D2E40E073729,Review,C0244
E02518,Identity,Identity Record for Aman Malhotra,Telecom Records,2025-08-15,CASEFILE-E02518,SHA256_43D780524433FEFA,Verified,C0244
E02519,Identity,Identity Record for Saurabh Malhotra,Telecom Records,2025-05-10,CASEFILE-E02519,SHA256_0B229C4EBD70EB62,Verified,C0244
E02520,Identity,Identity Record for Sameer Pillai,Case Records,2025-04-30,CASEFILE-E02520,SHA256_004C0115DB1E78AC,Review,C0244
E02521,Identity,Identity Record for Aniket Khan,Financial Records,2025-07-22,CASEFILE-E02521,SHA256_58C39E2AFB1D79E1,Review,C0244
E02522,Identity,Identity Record for Diya Rao,Case Records,2025-05-16,CASEFILE-E02522,SHA256_004F7A20F9D97C1B,Verified,C0244
E02523,Identity,Identity Record for Diya Rao,Field Collection,2025-06-15,CASEFILE-E02523,SHA256_DCBFDDE331475FFE,Verified,C0244
E02524,Identity,Identity Record for Trisha Shetty,Financial Records,2025-08-11,CASEFILE-E02524,SHA256_B5F6245BE8665542,Review,C0244
E02525,Identity,Identity Record for Ishaan Thakur,Telecom Records,2025-08-01,CASEFILE-E02525,SHA256_21D183AC73E942B3,Review,C0244
E02526,Identity,Identity Record for Anushka Gupta,Financial Records,2025-04-25,CASEFILE-E02526,SHA256_2CFC9E42B11D0BA0,Verified,C0244
E02527,OSINT,Alias Record for Rohan Das,Telecom Records,2025-05-26,CASEFILE-E02527,SHA256_19F2472E195E5E32,Review,C0244
E02528,OSINT,Alias Record for Yamini Menon,Case Records,2025-07-08,CASEFILE-E02528,SHA256_FA1D014A904319BF,Verified,C0244
E02529,Identity,Identity Record for Kiara Kulkarni,Telecom Records,2025-06-11,CASEFILE-E02529,SHA256_B46487AF51C9A8FC,Verified,C0244
E02530,Identity,Identity Record for Sneha Bansal,Field Collection,2025-04-20,CASEFILE-E02530,SHA256_D326C915936E4F54,Review,C0244
E02531,Identity,Identity Record for Raj Ghosh,Telecom Records,2025-04-21,CASEFILE-E02531,SHA256_B5AEDFB7321C1647,Verified,C0244
E02532,Vehicle,Vehicle Record - Tanvi Kapoor,Telecom Records,2025-08-21,CASEFILE-E02532,SHA256_D648E459EC5A6944,Verified,C0244
E02533,Vehicle,Vehicle Record - Kiara Kulkarni,Telecom Records,2025-08-09,CASEFILE-E02533,SHA256_03EC34A0E75DBD69,Review,C0244
E02534,Vehicle,Vehicle Record - Vanya Bansal,Financial Records,2025-08-27,CASEFILE-E02534,SHA256_02CEF78555B33EBC,Verified,C0244
E02535,Vehicle,Vehicle Record - Sana Gupta,Case Records,2025-06-27,CASEFILE-E02535,SHA256_6ABF6489CDD3F039,Verified,C0244
E02536,Identity,Identity Record for Ananya Nair,Financial Records,2025-07-25,CASEFILE-E02536,SHA256_A96A996E03D14687,Review,C0245
E02537,Identity,Identity Record for Ritesh Ghosh,Financial Records,2025-06-20,CASEFILE-E02537,SHA256_29FC24B0F03A3274,Verified,C0245
E02538,Identity,Identity Record for Naveen Kulkarni,Financial Records,2025-02-15,CASEFILE-E02538,SHA256_2797B1B9067391A2,Verified,C0245
E02539,Identity,Identity Record for Aditi Khan,Telecom Records,2025-02-19,CASEFILE-E02539,SHA256_CFAFF821DB433248,Review,C0245
E02540,OSINT,Alias Record for Karan Gupta,Telecom Records,2025-08-10,CASEFILE-E02540,SHA256_EBCDD44686F00CD3,Verified,C0245
E02541,Identity,Identity Record for Aman Gupta,Field Collection,2025-01-17,CASEFILE-E02541,SHA256_54D646ED27E47BCE,Review,C0245
E02542,Identity,Identity Record for Aman Gupta,Financial Records,2025-10-13,CASEFILE-E02542,SHA256_82B09194CE7C8F41,Review,C0245
E02543,Identity,Identity Record for Tanvi Joshi,Case Records,2025-05-13,CASEFILE-E02543,SHA256_9DE10A34799C5626,Verified,C0245
E02544,OSINT,Alias Record for Tanvi Joshi,Field Collection,2025-09-26,CASEFILE-E02544,SHA256_2CCCADA2CDCCF22B,Verified,C0245
E02545,Identity,Identity Record for Raj Thakur,Financial Records,2025-08-21,CASEFILE-E02545,SHA256_97801934EAC345CD,Verified,C0245
E02546,Identity,Identity Record for Diya Reddy,Field Collection,2025-11-27,CASEFILE-E02546,SHA256_7F3084A1F5C63C3B,Verified,C0245
E02547,Identity,Identity Record for Diya Reddy,Field Collection,2025-11-02,CASEFILE-E02547,SHA256_6281AA0C07A1BED6,Verified,C0245
E02548,Identity,Identity Record for Yash Reddy,Financial Records,2025-06-19,CASEFILE-E02548,SHA256_A62A663AC3BF075B,Verified,C0245
E02549,Identity,Identity Record for Yash Reddy,Field Collection,2025-08-27,CASEFILE-E02549,SHA256_2FE931AC89B5A398,Review,C0245
E02550,OSINT,Alias Record for Yash Reddy,Case Records,2025-07-09,CASEFILE-E02550,SHA256_8731E996ABEBF327,Verified,C0245
E02551,Identity,Identity Record for Ananya Das,Telecom Records,2025-03-21,CASEFILE-E02551,SHA256_27EC68728A2F0BA5,Verified,C0245
E02552,Identity,Identity Record for Avni Thakur,Financial Records,2025-12-18,CASEFILE-E02552,SHA256_C6060B1300D4098F,Review,C0245
E02553,Identity,Identity Record for Sneha Kulkarni,Case Records,2025-04-05,CASEFILE-E02553,SHA256_B970E4748D4D2CDC,Verified,C0245
E02554,Identity,Identity Record for Sameer Das,Financial Records,2025-07-12,CASEFILE-E02554,SHA256_4E32C1D7C40B26D7,Verified,C0245
E02555,Identity,Identity Record for Tanvi Chavan,Field Collection,2025-04-30,CASEFILE-E02555,SHA256_C3266771E5F4960E,Verified,C0245
E02556,Vehicle,Vehicle Record - Aman Gupta,Field Collection,2025-07-13,CASEFILE-E02556,SHA256_C0228DD9B455916E,Review,C0245
E02557,Vehicle,Vehicle Record - Anushka Iyer,Case Records,2025-12-14,CASEFILE-E02557,SHA256_CB4FEDABA7D63B2F,Verified,C0245
E02558,OSINT,Alias Record for Kunal Das,Field Collection,2025-05-11,CASEFILE-E02558,SHA256_EFDC98F68D6B248A,Verified,C0246
E02559,Identity,Identity Record for Kiara Mishra,Case Records,2025-07-06,CASEFILE-E02559,SHA256_4EC8F4656870146D,Verified,C0246
E02560,Identity,Identity Record for Shreya Verma,Field Collection,2025-06-14,CASEFILE-E02560,SHA256_3C8F14462BD6B1C6,Verified,C0246
E02561,Identity,Identity Record for Ananya Bhat,Field Collection,2025-06-11,CASEFILE-E02561,SHA256_5F6459F11B9A2EDC,Verified,C0246
E02562,Identity,Identity Record for Vikram Shetty,Telecom Records,2025-06-11,CASEFILE-E02562,SHA256_D711C827C38EBB19,Verified,C0246
E02563,Identity,Identity Record for Rhea Bhat,Field Collection,2025-08-05,CASEFILE-E02563,SHA256_BD0EF094AB133E4D,Verified,C0246
E02564,Identity,Identity Record for Nikhil Malhotra,Field Collection,2025-06-26,CASEFILE-E02564,SHA256_168BD6C5985F4D7B,Review,C0246
E02565,Identity,Identity Record for Neha Bansal,Telecom Records,2025-10-22,CASEFILE-E02565,SHA256_58C0229F60EF62AC,Verified,C0247
E02566,Identity,Identity Record for Karan Nair,Telecom Records,2025-07-31,CASEFILE-E02566,SHA256_ABD89961A3819359,Verified,C0247
E02567,Identity,Identity Record for Pallavi Bansal,Case Records,2025-03-09,CASEFILE-E02567,SHA256_1C50CFA5C6CE7231,Review,C0247
E02568,Vehicle,Vehicle Record - Neha Bansal,Financial Records,2025-11-27,CASEFILE-E02568,SHA256_07CFA19E583E61E8,Verified,C0247
E02569,Vehicle,Vehicle Record - Karan Nair,Field Collection,2025-08-07,CASEFILE-E02569,SHA256_3AFF99053A5CDB07,Review,C0247
E02570,Identity,Identity Record for Naveen Saxena,Financial Records,2025-07-15,CASEFILE-E02570,SHA256_0F552EDBCF2C9EF2,Verified,C0248
E02571,Identity,Identity Record for Kavya Saxena,Telecom Records,2025-08-24,CASEFILE-E02571,SHA256_A3A7C41FF5BB22CB,Verified,C0249
E02572,Identity,Identity Record for Nisha Shah,Case Records,2025-08-18,CASEFILE-E02572,SHA256_2130498256757990,Verified,C0249
E02573,Identity,Identity Record for Nisha Shah,Telecom Records,2025-08-25,CASEFILE-E02573,SHA256_66F983E2B85AAB4D,Review,C0249
E02574,OSINT,Alias Record for Naina Jadhav,Case Records,2025-08-29,CASEFILE-E02574,SHA256_4ACD41CF5D07E59F,Verified,C0249
E02575,Identity,Identity Record for Isha Patil,Field Collection,2025-08-26,CASEFILE-E02575,SHA256_0EB79C8D3C05DCE0,Verified,C0249
E02576,Identity,Identity Record for Dev Thakur,Financial Records,2025-08-25,CASEFILE-E02576,SHA256_A4FB8B3BE15DF963,Verified,C0249
E02577,Identity,Identity Record for Dev Thakur,Field Collection,2025-08-28,CASEFILE-E02577,SHA256_082337389C5F25A1,Verified,C0249
E02578,Identity,Identity Record for Varun Menon,Field Collection,2025-08-19,CASEFILE-E02578,SHA256_4905463D9243510C,Review,C0249
E02579,Identity,Identity Record for Zoya Chavan,Telecom Records,2025-08-24,CASEFILE-E02579,SHA256_FCE7897523E821E8,Verified,C0249
E02580,Identity,Identity Record for Mahi Iyer,Telecom Records,2025-08-19,CASEFILE-E02580,SHA256_26F1556DFB5BC86D,Review,C0249
E02581,Identity,Identity Record for Sana Chavan,Financial Records,2025-08-27,CASEFILE-E02581,SHA256_EF5E9A3E6429C2D2,Verified,C0249
E02582,Identity,Identity Record for Sana Chavan,Field Collection,2025-08-22,CASEFILE-E02582,SHA256_C69591031B11A045,Verified,C0249
E02583,Identity,Identity Record for Rahul Nair,Case Records,2025-08-22,CASEFILE-E02583,SHA256_55175E70AE21E536,Verified,C0249
E02584,Identity,Identity Record for Ananya Nair,Telecom Records,2025-08-20,CASEFILE-E02584,SHA256_66555236F495E51E,Verified,C0249
E02585,Identity,Identity Record for Meera Malhotra,Case Records,2025-08-22,CASEFILE-E02585,SHA256_A86D53669B8DED5D,Verified,C0249
E02586,OSINT,Alias Record for Meera Malhotra,Field Collection,2025-08-29,CASEFILE-E02586,SHA256_2ED191D4C619C669,Verified,C0249
E02587,Identity,Identity Record for Pooja Singh,Case Records,2025-06-26,CASEFILE-E02587,SHA256_10D2C1F77A966332,Review,C0250
E02588,Identity,Identity Record for Harsh Shetty,Telecom Records,2025-07-19,CASEFILE-E02588,SHA256_F94C300FDA8B6F21,Verified,C0250
E02589,Identity,Identity Record for Arnav Singh,Field Collection,2025-06-07,CASEFILE-E02589,SHA256_9EA562F381778B16,Review,C0250
