account_id,account_number,account_type,bank_name,holder_person_id,holder_organization_id,ifsc,status,case_id
ACC01325,220284208729,Current,Summit Cooperative Bank,P02288,,HUBK0993666,Active,C0161
ACC01326,3171638617446108,Savings,Cedar National Bank,P02296,,HUBK0307406,Active,C0161
ACC01327,8869230869913837,Current,Pioneer Urban Bank,P02299,,HUBK0182687,Inactive,C0161
ACC01328,231337581582,Current,Cedar National Bank,P02300,,HUBK0095704,Active,C0161
ACC01329,240860370382747,Savings,Riverview Commercial Bank,P02301,,HUBK0061486,Active,C0161
ACC01330,3973958015074,Savings,Pioneer Urban Bank,P02303,,HUBK0919047,Active,C0161
ACC01331,702125510953965,Current,Harbor Union Bank,P02309,,HUBK0051684,Active,C0161
ACC01332,185252021150243,Current,Summit Cooperative Bank,P02311,,HUBK0697825,Active,C0162
ACC01333,12486284313480,Savings,Evergreen Finance Bank,P02315,,HUBK0634975,Active,C0162
ACC01334,846397551833356,Savings,Cedar National Bank,P02317,,HUBK0332843,Active,C0162
ACC01335,51567457540908,Current,Pioneer Urban Bank,P02319,,HUBK0572902,Active,C0162
ACC01336,3883333781710,Savings,Summit Cooperative Bank,P02320,,HUBK0622351,Active,C0162
ACC01337,546611838240,Current,Pioneer Urban Bank,P02322,,HUBK0475822,Inactive,C0162
ACC01338,3750315560668568,Savings,Cedar National Bank,P02324,,HUBK0452215,Inactive,C0162
ACC01339,331402699076087,Savings,Harbor Union Bank,P02325,,HUBK0401738,Active,C0162
ACC01340,5422017069340,Savings,Riverview Commercial Bank,P02329,,HUBK0402255,Active,C0162
ACC01341,1017878685025185,Savings,Harbor Union Bank,P02330,,HUBK0148912,Active,C0162
ACC01342,315987445300,Savings,Evergreen Finance Bank,P02331,,HUBK0743222,Active,C0162
ACC01343,47063341585180,Current,Evergreen Finance Bank,,O0095,HUBK0061595,Active,C0162
ACC01344,9038811501899066,Current,Harbor Union Bank,P02335,,HUBK0775826,Active,C0163
ACC01345,445143445919901,Current,Harbor Union Bank,P02337,,HUBK0649291,Active,C0163
ACC01346,638525110224761,Savings,Summit Cooperative Bank,P02340,,HUBK0578812,Inactive,C0163
ACC01347,642367502621,Current,Summit Cooperative Bank,P02341,,HUBK0155569,Inactive,C0164
ACC01348,4860800997342828,Savings,Harbor Union Bank,P02343,,HUBK0977574,Active,C0164
ACC01349,7327267169964746,Current,Summit Cooperative Bank,P02344,,HUBK0197096,Active,C0165
ACC01350,84199314555525,Savings,Cedar National Bank,P02346,,HUBK0672801,Inactive,C0165
ACC01351,5765911893495437,Savings,Evergreen Finance Bank,P02347,,HUBK0952319,Active,C0165
ACC01352,205062885183921,Current,Cedar National Bank,P02348,,HUBK0590770,Active,C0165
ACC01353,3272221808398376,Current,Cedar National Bank,P02352,,HUBK0452739,Active,C0165
ACC01354,1718055606574816,Current,Riverview Commercial Bank,P02353,,HUBK0660277,Active,C0165
ACC01355,4875701966747,Current,Cedar National Bank,P02354,,HUBK0091152,Active,C0165
ACC01356,174001704305,Current,Cedar National Bank,P02357,,HUBK0891020,Active,C0165
ACC01357,51864748580841,Savings,Cedar National Bank,P02359,,HUBK0960064,Active,C0165
ACC01358,3760098640938,Current,Evergreen Finance Bank,P02362,,HUBK0754462,Active,C0165
ACC01359,29862243026258,Current,Summit Cooperative Bank,P02363,,HUBK0532037,Active,C0165
ACC01360,8439504633265294,Current,Riverview Commercial Bank,P02364,,HUBK0122802,Active,C0165
ACC01361,65833606777338,Current,Cedar National Bank,P02365,,HUBK0025176,Active,C0165
ACC01362,285723631074105,Current,Cedar National Bank,P02370,,HUBK0407524,Active,C0165
ACC01363,81557612799224,Current,Pioneer Urban Bank,P02371,,HUBK0570871,Active,C0165
ACC01364,63543204043770,Savings,Pioneer Urban Bank,P02372,,HUBK0266970,Active,C0165
ACC01365,819142529461725,Savings,Cedar National Bank,P02374,,HUBK0090087,Active,C0165
ACC01366,2874742283375161,Savings,Cedar National Bank,P02376,,HUBK0711231,Active,C0165
ACC01367,2340256448012,Current,Evergreen Finance Bank,P02382,,HUBK0222308,Active,C0165
ACC01368,836878702064,Current,Cedar National Bank,P02383,,HUBK0314195,Active,C0165
ACC01369,6702027130007517,Current,Cedar National Bank,P02384,,HUBK0809609,Active,C0165
ACC01370,798905899186403,Current,Cedar National Bank,P02385,,HUBK0850662,Active,C0165
ACC01371,789473487100466,Savings,Pioneer Urban Bank,P02386,,HUBK0160434,Inactive,C0165
ACC01372,3488324038932,Savings,Summit Cooperative Bank,P02388,,HUBK0826557,Inactive,C0166
ACC01373,6592163630504253,Savings,Pioneer Urban Bank,P02389,,HUBK0554885,Active,C0166
ACC01374,822018122231,Savings,Evergreen Finance Bank,P02391,,HUBK0361669,Active,C0166
ACC01375,614767805170383,Current,Summit Cooperative Bank,P02393,,HUBK0061291,Active,C0166
ACC01376,409909667306692,Current,Evergreen Finance Bank,P02394,,HUBK0956249,Active,C0166
ACC01377,2596228307138,Current,Evergreen Finance Bank,P02396,,HUBK0984790,Active,C0166
ACC01378,5039181512444,Current,Pioneer Urban Bank,P02397,,HUBK0221921,Active,C0166
ACC01379,443423583959035,Savings,Cedar National Bank,P02398,,HUBK0707686,Active,C0166
ACC01380,447377377336417,Savings,Riverview Commercial Bank,P02399,,HUBK0164059,Active,C0166
ACC01381,6367237716305,Current,Cedar National Bank,P02402,,HUBK0773244,Active,C0166
ACC01382,208444145309,Savings,Evergreen Finance Bank,P02403,,HUBK0059776,Inactive,C0166
ACC01383,6746547727101125,Current,Pioneer Urban Bank,P02404,,HUBK0240129,Active,C0166
ACC01384,97379201976076,Current,Harbor Union Bank,P02406,,HUBK0218829,Active,C0166
ACC01385,7891270733009,Current,Summit Cooperative Bank,P02407,,HUBK0207863,Active,C0166
ACC01386,575489518528,Current,Riverview Commercial Bank,P02408,,HUBK0310734,Active,C0166
ACC01387,333274369778,Savings,Pioneer Urban Bank,P02412,,HUBK0289749,Inactive,C0167
ACC01388,6401932580035,Current,Cedar National Bank,P02413,,HUBK0746286,Active,C0168
ACC01389,177903600446670,Savings,Harbor Union Bank,P02414,,HUBK0623680,Inactive,C0168
ACC01390,6026337786743,Current,Evergreen Finance Bank,P02415,,HUBK0290817,Active,C0168
ACC01391,520273968166,Current,Cedar National Bank,P02416,,HUBK0941455,Active,C0168
ACC01392,314798772418,Savings,Cedar National Bank,P02417,,HUBK0731303,Active,C0168
ACC01393,927118417497876,Current,Summit Cooperative Bank,P02418,,HUBK0131245,Active,C0168
ACC01394,6257298161403,Savings,Cedar National Bank,P02421,,HUBK0140290,Active,C0169
ACC01395,8565386217928,Current,Harbor Union Bank,P02422,,HUBK0991311,Active,C0169
ACC01396,70266070346367,Current,Riverview Commercial Bank,P02424,,HUBK0694517,Active,C0170
ACC01397,288055688890600,Savings,Pioneer Urban Bank,P02425,,HUBK0118599,Active,C0170
ACC01398,232851358405135,Savings,Cedar National Bank,P02428,,HUBK0988008,Active,C0170
ACC01399,32235631169331,Savings,Cedar National Bank,P02429,,HUBK0668635,Active,C0170
ACC01400,8961310711520,Savings,Pioneer Urban Bank,P02433,,HUBK0069709,Active,C0171
ACC01401,9164143500445,Current,Summit Cooperative Bank,P02434,,HUBK0284159,Active,C0171
ACC01402,938296432636,Savings,Riverview Commercial Bank,P02438,,HUBK0586041,Active,C0171
ACC01403,321465188612819,Current,Cedar National Bank,P02439,,HUBK0405873,Active,C0171
ACC01404,934253124815,Savings,Pioneer Urban Bank,P02441,,HUBK0444189,Active,C0171
ACC01405,27313117705329,Savings,Pioneer Urban Bank,P02443,,HUBK0947345,Active,C0171
ACC01406,76636308487814,Savings,Harbor Union Bank,P02445,,HUBK0291228,Active,C0172
ACC01407,240552506919028,Savings,Evergreen Finance Bank,P02447,,HUBK0555443,Active,C0173
ACC01408,408377481878,Current,Pioneer Urban Bank,P02448,,HUBK0839193,Active,C0174
ACC01409,3112235909711832,Current,Harbor Union Bank,P02449,,HUBK0730746,Active,C0174
ACC01410,1487941414382853,Current,Evergreen Finance Bank,P02450,,HUBK0640698,Active,C0174
ACC01411,480517570022403,Savings,Harbor Union Bank,P02452,,HUBK0645070,Active,C0174
ACC01412,988817416683177,Current,Evergreen Finance Bank,P02453,,HUBK0682686,Active,C0174
ACC01413,4105295409761,Savings,Pioneer Urban Bank,P02456,,HUBK0524935,Active,C0174
ACC01414,933215707158,Current,Summit Cooperative Bank,P02457,,HUBK0219244,Active,C0174
ACC01415,2653668216442,Current,Riverview Commercial Bank,P02460,,HUBK0903808,Active,C0174
ACC01416,7488995553696798,Current,Cedar National Bank,P02465,,HUBK0218045,Active,C0174
ACC01417,895521489982,Current,Harbor Union Bank,P02466,,HUBK0232779,Inactive,C0174
ACC01418,30289203521356,Savings,Harbor Union Bank,,O0101,HUBK0545919,Active,C0174
ACC01419,19236625861933,Savings,Riverview Commercial Bank,P02467,,HUBK0902492,Inactive,C0175
ACC01420,8771006149951,Savings,Cedar National Bank,P02469,,HUBK0272536,Active,C0175
ACC01421,24127063721017,Savings,Riverview Commercial Bank,P02470,,HUBK0907705,Active,C0175
ACC01422,1525354023786006,Savings,Evergreen Finance Bank,P02471,,HUBK0345363,Active,C0176
ACC01423,1812266555374,Savings,Riverview Commercial Bank,P02472,,HUBK0122878,Active,C0176
ACC01424,985623141441966,Current,Cedar National Bank,P02473,,HUBK0248603,Active,C0176
ACC01425,463152854597846,Savings,Cedar National Bank,P02475,,HUBK0188885,Active,C0176
ACC01426,767225513200,Current,Pioneer Urban Bank,P02476,,HUBK0526467,Active,C0177
ACC01427,983248835022569,Current,Riverview Commercial Bank,P02477,,HUBK0238266,Active,C0177
ACC01428,74655122619635,Savings,Evergreen Finance Bank,P02478,,HUBK0802875,Active,C0177
ACC01429,7516536950347,Current,Summit Cooperative Bank,P02479,,HUBK0198182,Active,C0177
ACC01430,4443946766168,Savings,Cedar National Bank,P02480,,HUBK0571157,Active,C0177
ACC01431,399489715848,Current,Harbor Union Bank,P02482,,HUBK0540421,Active,C0177
ACC01432,229793758043308,Current,Cedar National Bank,P02485,,HUBK0820726,Active,C0177
ACC01433,1293952166680,Current,Riverview Commercial Bank,P02487,,HUBK0634304,Active,C0177
ACC01434,305652943680343,Current,Cedar National Bank,P02489,,HUBK0987821,Active,C0177
ACC01435,3775109997578,Savings,Cedar National Bank,P02490,,HUBK0681742,Active,C0177
ACC01436,471049965018,Current,Harbor Union Bank,P02492,,HUBK0128787,Active,C0177
ACC01437,372557722707,Savings,Riverview Commercial Bank,P02493,,HUBK0401449,Active,C0177
ACC01438,901467692115,Savings,Cedar National Bank,P02494,,HUBK0292719,Active,C0177
ACC01439,8625427272125271,Savings,Pioneer Urban Bank,P02495,,HUBK0016051,Active,C0177
ACC01440,277215779684776,Savings,Harbor Union Bank,P02496,,HUBK0526966,Active,C0177
ACC01441,9420597364724666,Current,Evergreen Finance Bank,P02497,,HUBK0166432,Active,C0177
ACC01442,2759890063871,Current,Riverview Commercial Bank,P02500,,HUBK0885157,Active,C0177
ACC01443,327073677071,Current,Summit Cooperative Bank,P02502,,HUBK0422164,Active,C0177
ACC01444,69608804828088,Current,Summit Cooperative Bank,P02505,,HUBK0186177,Active,C0177
ACC01445,137958683398548,Current,Cedar National Bank,P02506,,HUBK0131098,Active,C0177
ACC01446,312915120462167,Current,Riverview Commercial Bank,P02508,,HUBK0996600,Inactive,C0177
ACC01447,657832285077,Savings,Cedar National Bank,P02511,,HUBK0559744,Inactive,C0177
ACC01448,910681499714837,Current,Evergreen Finance Bank,P02513,,HUBK0567695,Inactive,C0177
ACC01449,27611759754675,Current,Pioneer Urban Bank,P02515,,HUBK0276770,Active,C0177
ACC01450,186790307041704,Current,Evergreen Finance Bank,P02518,,HUBK0607001,Active,C0177
ACC01451,1396242867269,Current,Pioneer Urban Bank,P02520,,HUBK0469367,Active,C0177
ACC01452,17483837214911,Current,Riverview Commercial Bank,P02522,,HUBK0444890,Active,C0177
ACC01453,1658079575814526,Current,Evergreen Finance Bank,P02523,,HUBK0273696,Active,C0177
ACC01454,1103592043222,Current,Cedar National Bank,P02524,,HUBK0853163,Active,C0177
ACC01455,8888713810480807,Current,Pioneer Urban Bank,P02525,,HUBK0592664,Active,C0177
ACC01456,59130590752244,Current,Pioneer Urban Bank,P02529,,HUBK0393113,Active,C0178
ACC01457,352926283281837,Savings,Summit Cooperative Bank,P02530,,HUBK0624162,Active,C0178
ACC01458,351488651932,Savings,Cedar National Bank,P02531,,HUBK0208800,Active,C0178
ACC01459,275021806359627,Savings,Pioneer Urban Bank,P02533,,HUBK0893645,Active,C0178
ACC01460,978221314866,Current,Harbor Union Bank,P02534,,HUBK0710985,Active,C0178
ACC01461,563203094318924,Current,Cedar National Bank,P02535,,HUBK0388735,Active,C0178
ACC01462,3889802930371,Savings,Harbor Union Bank,P02536,,HUBK0958074,Active,C0178
ACC01463,20635312278577,Current,Pioneer Urban Bank,P02538,,HUBK0606315,Active,C0178
ACC01464,9607647723697971,Savings,Riverview Commercial Bank,P02544,,HUBK0606561,Inactive,C0180
ACC01465,4190475790407,Current,Cedar National Bank,P02546,,HUBK0414685,Active,C0180
ACC01466,43104612816175,Savings,Evergreen Finance Bank,P02551,,HUBK0367269,Inactive,C0181
ACC01467,74744128770097,Current,Summit Cooperative Bank,P02552,,HUBK0812210,Active,C0181
ACC01468,4754280231629,Current,Summit Cooperative Bank,P02553,,HUBK0764458,Active,C0181
ACC01469,745741222007389,Savings,Summit Cooperative Bank,P02554,,HUBK0312021,Active,C0181
ACC01470,672095222427050,Current,Pioneer Urban Bank,P02558,,HUBK0418797,Active,C0181
ACC01471,6050831605201674,Current,Harbor Union Bank,P02562,,HUBK0576479,Active,C0181
ACC01472,489073125221292,Current,Cedar National Bank,P02566,,HUBK0233879,Active,C0181
ACC01473,7240816376171,Current,Riverview Commercial Bank,P02567,,HUBK0694234,Active,C0181
ACC01474,6814836234187210,Savings,Summit Cooperative Bank,P02569,,HUBK0263207,Active,C0181
ACC01475,26997012211536,Current,Harbor Union Bank,P02570,,HUBK0552548,Active,C0181
ACC01476,7716466820469260,Current,Cedar National Bank,P02571,,HUBK0222031,Active,C0181
ACC01477,8383787548472,Current,Harbor Union Bank,P02574,,HUBK0688366,Active,C0181
ACC01478,250833567805,Current,Pioneer Urban Bank,P02266,,HUBK0737953,Active,C0182
ACC01479,1949822452367088,Current,Pioneer Urban Bank,P02576,,HUBK0366219,Active,C0182
ACC01480,2398598030368189,Current,Summit Cooperative Bank,,O0106,HUBK0948589,Inactive,C0182
ACC01481,103649222456797,Current,Riverview Commercial Bank,P01292,,HUBK0502527,Active,C0183
ACC01482,58034224252904,Current,Pioneer Urban Bank,P02578,,HUBK0307901,Active,C0183
ACC01483,434073589170,Current,Evergreen Finance Bank,P02580,,HUBK0344707,Active,C0183
ACC01484,7289157763566158,Current,Cedar National Bank,P02583,,HUBK0032285,Active,C0183
ACC01485,125482085998,Current,Cedar National Bank,P02584,,HUBK0610717,Active,C0183
ACC01486,7005041459810,Savings,Riverview Commercial Bank,P02586,,HUBK0820001,Active,C0183
ACC01487,58449957846657,Current,Pioneer Urban Bank,P02587,,HUBK0823027,Active,C0183
ACC01488,5777654150978,Savings,Riverview Commercial Bank,P02588,,HUBK0758362,Active,C0183
ACC01489,683867991448,Savings,Pioneer Urban Bank,P02589,,HUBK0825530,Active,C0183
ACC01490,397280454484140,Current,Riverview Commercial Bank,P02590,,HUBK0219661,Active,C0183
ACC01491,131055799705,Current,Pioneer Urban Bank,P02595,,HUBK0359004,Active,C0183
ACC01492,646038240754729,Savings,Pioneer Urban Bank,P02597,,HUBK0682174,Inactive,C0183
ACC01493,45726576330595,Savings,Cedar National Bank,P02598,,HUBK0361897,Active,C0184
ACC01494,458069626379,Savings,Cedar National Bank,P02600,,HUBK0421261,Active,C0185
ACC01495,771274113865753,Savings,Summit Cooperative Bank,P02602,,HUBK0524991,Active,C0185
ACC01496,513319222265427,Current,Evergreen Finance Bank,P02604,,HUBK0320446,Active,C0185
ACC01497,2246157323099046,Current,Summit Cooperative Bank,P02606,,HUBK0015939,Active,C0185
ACC01498,76078290789415,Savings,Cedar National Bank,P02607,,HUBK0099744,Active,C0185
ACC01499,163633267779904,Current,Evergreen Finance Bank,P02608,,HUBK0897134,Active,C0185
ACC01500,7830524298030,Current,Summit Cooperative Bank,P02609,,HUBK0202180,Active,C0185
ACC01501,60325098028071,Current,Harbor Union Bank,P02610,,HUBK0868126,Active,C0185
ACC01502,348976224518,Current,Harbor Union Bank,P02611,,HUBK0630128,Active,C0185
ACC01503,5000552967101131,Savings,Riverview Commercial Bank,P02613,,HUBK0826791,Active,C0185
ACC01504,8177186292354,Savings,Riverview Commercial Bank,P02617,,HUBK0040077,Active,C0185
ACC01505,753531394536339,Savings,Cedar National Bank,P02619,,HUBK0728889,Active,C0185
ACC01506,419155304453,Savings,Evergreen Finance Bank,P02620,,HUBK0114630,Active,C0185
ACC01507,6026223084462765,Savings,Riverview Commercial Bank,P02623,,HUBK0464906,Active,C0185
ACC01508,31475232130630,Savings,Harbor Union Bank,,O0108,HUBK0079901,Active,C0185
ACC01509,9832092024913810,Savings,Evergreen Finance Bank,P02627,,HUBK0729905,Active,C0186
ACC01510,7626930446295,Savings,Evergreen Finance Bank,P02628,,HUBK0647204,Active,C0186
ACC01511,12500758349566,Savings,Evergreen Finance Bank,P02629,,HUBK0051160,Active,C0187
ACC01512,87074544326564,Savings,Cedar National Bank,P02632,,HUBK0374141,Active,C0187
ACC01513,2917690825756379,Current,Summit Cooperative Bank,P02633,,HUBK0116468,Active,C0187
ACC01514,799071245818,Savings,Riverview Commercial Bank,P02634,,HUBK0326646,Active,C0187
ACC01515,53279103933539,Savings,Pioneer Urban Bank,P02639,,HUBK0808522,Active,C0188
ACC01516,367555533437,Current,Pioneer Urban Bank,P02642,,HUBK0200700,Active,C0188
ACC01517,473092447770,Savings,Pioneer Urban Bank,P02644,,HUBK0985811,Active,C0189
ACC01518,821677858944854,Current,Riverview Commercial Bank,P02648,,HUBK0218155,Active,C0189
ACC01519,590547031142610,Current,Summit Cooperative Bank,P02649,,HUBK0938446,Active,C0189
ACC01520,9805158894186,Current,Evergreen Finance Bank,P02650,,HUBK0224297,Active,C0189
ACC01521,9844501293436427,Current,Pioneer Urban Bank,P02652,,HUBK0244955,Active,C0189
ACC01522,344220066780,Savings,Summit Cooperative Bank,P02653,,HUBK0574937,Active,C0189
ACC01523,3345612315575131,Current,Evergreen Finance Bank,P02655,,HUBK0383501,Active,C0189
ACC01524,359074732915400,Current,Cedar National Bank,P02657,,HUBK0096983,Active,C0189
ACC01525,8052692293558,Current,Cedar National Bank,P02661,,HUBK0504977,Active,C0189
ACC01526,287712529749,Savings,Cedar National Bank,P02662,,HUBK0679631,Active,C0189
ACC01527,326007214634,Current,Riverview Commercial Bank,P02663,,HUBK0141726,Active,C0189
ACC01528,9057933903989,Savings,Pioneer Urban Bank,,O0110,HUBK0745153,Active,C0189
ACC01529,793976503247605,Savings,Cedar National Bank,P02545,,HUBK0345094,Active,C0190
ACC01530,3514133303329,Savings,Summit Cooperative Bank,P02666,,HUBK0983142,Active,C0190
ACC01531,1164047101806537,Savings,Cedar National Bank,P02669,,HUBK0185704,Active,C0191
ACC01532,501572314780,Current,Harbor Union Bank,P02671,,HUBK0688849,Active,C0192
ACC01533,8235065900339,Current,Pioneer Urban Bank,P02673,,HUBK0363224,Active,C0192
ACC01534,394669168833649,Savings,Cedar National Bank,P02676,,HUBK0533115,Active,C0192
ACC01535,61696556603178,Current,Evergreen Finance Bank,P02678,,HUBK0872699,Active,C0192
ACC01536,97063149033665,Current,Harbor Union Bank,P02679,,HUBK0091694,Active,C0192
ACC01537,912186888857,Savings,Pioneer Urban Bank,P02683,,HUBK0251910,Active,C0192
ACC01538,2651023752065,Savings,Harbor Union Bank,P02684,,HUBK0285083,Active,C0192
ACC01539,13061214463159,Savings,Summit Cooperative Bank,P02685,,HUBK0615695,Active,C0192
ACC01540,70087356812992,Current,Summit Cooperative Bank,P02686,,HUBK0354438,Active,C0192
ACC01541,9103901168992,Current,Harbor Union Bank,P02687,,HUBK0342739,Active,C0192
ACC01542,588069507840852,Current,Pioneer Urban Bank,,O0112,HUBK0591228,Inactive,C0192
ACC01543,9969217129805,Current,Evergreen Finance Bank,P02691,,HUBK0301781,Active,C0193
ACC01544,8709299693840769,Savings,Pioneer Urban Bank,P02692,,HUBK0536454,Active,C0193
ACC01545,4073229620719,Savings,Harbor Union Bank,P02693,,HUBK0876418,Active,C0193
ACC01546,37530736290523,Savings,Summit Cooperative Bank,P02695,,HUBK0419363,Active,C0193
ACC01547,4311019649336107,Savings,Evergreen Finance Bank,P02696,,HUBK0669429,Active,C0193
