event_id,event_type,title,timestamp,location_id,case_id,description,evidence_id
EV01263,Evidence Collection,Evidence Collection involving Harsh Kulkarni,2024-08-14T13:01:13,L0501,C0145,Evidence Collection activity observed in connection with major organized crime investigation CASE-2026-0145.,E07140
EV01264,Call,Call involving Anushka Joshi,2024-01-09T23:50:59,L0266,C0145,Call activity observed in connection with major organized crime investigation CASE-2026-0145.,nan
EV01265,Interview,Interview involving Kunal Rao,2024-06-18T07:44:48,L0266,C0145,Interview activity observed in connection with major organized crime investigation CASE-2026-0145.,nan
EV01266,Cyber Activity,Cyber Activity involving Zoya Chavan,2024-03-14T15:59:46,L0266,C0145,Cyber Activity activity observed in connection with major organized crime investigation CASE-2026-0145.,E07141
EV01267,Observation,Observation involving Aarav Pillai,2024-06-30T17:42:14,L0285,C0145,Observation activity observed in connection with major organized crime investigation CASE-2026-0145.,E07142
EV01268,Crime,Crime involving Sameer Mishra,2024-02-20T10:17:02,L0285,C0145,Crime activity observed in connection with major organized crime investigation CASE-2026-0145.,nan
EV01269,Call,Call involving Sneha Jadhav,2024-08-10T13:14:26,L0075,C0146,Call activity observed in connection with simple robbery investigation CASE-2026-0146.,E07143
EV01270,Transaction,Transaction involving Isha Mehta,2024-07-13T08:37:05,L0003,C0146,Transaction activity observed in connection with simple robbery investigation CASE-2026-0146.,nan
EV01271,Call,Call involving Avni Khan,2024-06-12T00:32:24,L0556,C0147,Call activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07166
EV01272,Delivery,Delivery involving Nisha Gupta,2024-08-31T21:33:19,L0114,C0147,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01273,Interview,Interview involving Naina Kulkarni,2024-07-17T10:22:28,L0114,C0147,Interview activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01274,Crime,Crime involving Raj Iyer,2024-07-01T14:53:02,L0114,C0147,Crime activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01275,Delivery,Delivery involving Avni Nair,2024-08-31T19:06:51,L0354,C0147,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07167
EV01276,Evidence Collection,Evidence Collection involving Nikhil Menon,2024-07-15T14:28:16,L0114,C0147,Evidence Collection activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07168
EV01277,Meeting,Meeting involving Karan Chavan,2024-06-12T06:32:36,L0114,C0147,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07169
EV01278,Meeting,Meeting involving Pooja Kulkarni,2024-08-26T00:06:45,L0114,C0147,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01279,Arrest,Arrest involving Mahi Das,2024-07-11T04:44:28,L0114,C0147,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01280,Interview,Interview involving Pooja Patil,2024-08-21T00:56:06,L0583,C0147,Interview activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07170
EV01281,Observation,Observation involving Sana Naik,2024-07-28T10:06:41,L0354,C0147,Observation activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07171
EV01282,Evidence Collection,Evidence Collection involving Raj Iyer,2024-07-16T18:34:14,L0354,C0147,Evidence Collection activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01283,Crime,Crime involving Mahi Joshi,2024-08-23T15:52:55,L0354,C0147,Crime activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01284,Cyber Activity,Cyber Activity involving Pooja Kulkarni,2024-07-24T10:50:17,L0583,C0147,Cyber Activity activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01285,Arrest,Arrest involving Varun Saxena,2024-07-01T16:23:07,L0024,C0147,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01286,Cyber Activity,Cyber Activity involving Mahi Joshi,2024-08-28T19:27:25,L0583,C0147,Cyber Activity activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01287,Delivery,Delivery involving Naveen Nair,2024-06-29T00:24:51,L0583,C0147,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0147.,E07172
EV01288,Interview,Interview involving Avni Khan,2024-07-22T16:30:21,L0556,C0147,Interview activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01289,Call,Call involving Mahi Shah,2024-06-19T07:41:20,L0354,C0147,Call activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01290,Meeting,Meeting involving Diya Shah,2024-07-13T19:05:39,L0556,C0147,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0147.,nan
EV01291,Meeting,Meeting involving Avni Bansal,2024-10-18T19:39:50,L0092,C0148,Meeting activity observed in connection with data theft investigation CASE-2026-0148.,E07174
EV01292,Arrest,Arrest involving Avni Bansal,2024-05-06T02:23:17,L0029,C0148,Arrest activity observed in connection with data theft investigation CASE-2026-0148.,nan
EV01293,Meeting,Meeting involving Neha Chavan,2024-05-07T15:34:23,L0387,C0149,Meeting activity observed in connection with individual cyber fraud investigation CASE-2026-0149.,nan
EV01294,Observation,Observation involving Neha Chavan,2024-04-30T16:13:06,L0563,C0149,Observation activity observed in connection with individual cyber fraud investigation CASE-2026-0149.,nan
EV01295,Crime,Crime involving Karan Bhat,2024-01-07T11:44:37,L0231,C0149,Crime activity observed in connection with individual cyber fraud investigation CASE-2026-0149.,nan
EV01296,Vehicle Movement,Vehicle Movement involving Karan Bhat,2024-03-27T00:59:11,L0295,C0149,Vehicle Movement activity observed in connection with individual cyber fraud investigation CASE-2026-0149.,E07179
EV01297,Meeting,Meeting involving Karan Bhat,2024-07-08T21:19:42,L0231,C0149,Meeting activity observed in connection with individual cyber fraud investigation CASE-2026-0149.,nan
EV01298,Meeting,Meeting involving Ishaan Shah,2024-05-26T16:27:00,L0516,C0150,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01299,Meeting,Meeting involving Ishita Nair,2024-07-02T17:42:55,L0516,C0150,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07208
EV01300,Delivery,Delivery involving Aanya Nair,2024-06-27T01:15:25,L0293,C0150,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01301,Vehicle Movement,Vehicle Movement involving Vivek Gupta,2024-09-22T08:00:58,L0516,C0150,Vehicle Movement activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01302,Arrest,Arrest involving Ritesh Patil,2024-04-03T03:35:39,L0293,C0150,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01303,Evidence Collection,Evidence Collection involving Vidhi Naik,2024-03-12T01:49:31,L0516,C0150,Evidence Collection activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01304,Call,Call involving Yamini Saxena,2024-04-03T03:25:34,L0478,C0150,Call activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01305,Interview,Interview involving Dhruv Verma,2024-12-15T01:40:50,L0433,C0150,Interview activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01306,Interview,Interview involving Manav Malhotra,2024-03-30T01:55:15,L0516,C0150,Interview activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07209
EV01307,Meeting,Meeting involving Ishaan Iyer,2024-08-10T23:39:36,L0280,C0150,Meeting activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07210
EV01308,Financial Activity,Financial Activity involving Mahi Shetty,2024-08-15T16:49:31,L0293,C0150,Financial Activity activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07211
EV01309,Delivery,Delivery involving Sneha Sethi,2024-12-06T06:55:20,L0516,C0150,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01310,Call,Call involving Naina Khan,2024-03-10T13:56:14,L0433,C0150,Call activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07212
EV01311,Arrest,Arrest involving Yamini Saxena,2024-06-21T22:05:27,L0478,C0150,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01312,Crime,Crime involving Kavya Ghosh,2024-10-11T13:53:09,L0433,C0150,Crime activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07213
EV01313,Observation,Observation involving Ananya Mishra,2024-07-09T00:42:57,L0433,C0150,Observation activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01314,Call,Call involving Ishaan Iyer,2024-03-22T21:08:01,L0433,C0150,Call activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01315,Observation,Observation involving Vivek Gupta,2024-08-23T22:01:39,L0433,C0150,Observation activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01316,Observation,Observation involving Nisha Gupta,2024-12-28T16:08:19,L0293,C0150,Observation activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07214
EV01317,Financial Activity,Financial Activity involving Vanya Bansal,2024-08-13T16:15:05,L0516,C0150,Financial Activity activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01318,Crime,Crime involving Ishaan Desai,2024-12-27T08:56:37,L0280,C0150,Crime activity observed in connection with large financial crime network investigation CASE-2026-0150.,E07215
EV01319,Arrest,Arrest involving Vivek Gupta,2024-07-28T21:23:47,L0280,C0150,Arrest activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01320,Call,Call involving Aanya Nair,2024-08-11T20:23:54,L0280,C0150,Call activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01321,Interview,Interview involving Akash Singh,2024-09-08T11:25:15,L0293,C0150,Interview activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01322,Transaction,Transaction involving Tanvi Bhat,2024-03-25T14:55:42,L0478,C0150,Transaction activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01323,Delivery,Delivery involving Ishaan Iyer,2024-08-24T01:10:48,L0478,C0150,Delivery activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01324,Transaction,Transaction involving Sneha Sethi,2024-02-28T20:14:16,L0516,C0150,Transaction activity observed in connection with large financial crime network investigation CASE-2026-0150.,nan
EV01325,Meeting,Meeting involving Tara Kapoor,2024-06-28T14:43:11,L0515,C0151,Meeting activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
EV01326,Vehicle Movement,Vehicle Movement involving Meera Mishra,2024-02-26T03:36:04,L0009,C0151,Vehicle Movement activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
EV01327,Transaction,Transaction involving Sneha Bansal,2024-02-28T15:20:11,L0230,C0151,Transaction activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
EV01328,Vehicle Movement,Vehicle Movement involving Karan Ghosh,2024-02-19T03:59:44,L0303,C0151,Vehicle Movement activity observed in connection with logistics fraud investigation CASE-2026-0151.,E07226
EV01329,Surveillance,Surveillance involving Sneha Bansal,2024-10-13T14:57:35,L0303,C0151,Surveillance activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
EV01330,Observation,Observation involving Karan Ghosh,2024-11-18T20:55:59,L0009,C0151,Observation activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
EV01331,Transaction,Transaction involving Kabir Menon,2024-12-24T20:29:54,L0515,C0151,Transaction activity observed in connection with logistics fraud investigation CASE-2026-0151.,nan
